시점,어린이집,지역별
2011.05,1901.667,충남
2011.06,1912.833,충남
2011.07,1924.000,충남
2011.08,1935.167,충남
2011.09,1946.333,충남
2011.10,1957.500,충남
2011.11,1968.667,충남
2011.12,1979.833,충남
2012.01,1991.000,충남
2012.02,1998.667,충남
2012.03,2006.333,충남
2012.04,2014.000,충남
2012.05,2021.667,충남
2012.06,2029.333,충남
2012.07,2037.000,충남
2012.08,2044.667,충남
2012.09,2052.333,충남
2012.10,2060.000,충남
2012.11,2067.667,충남
2012.12,2075.333,충남
2013.01,2083.000,충남
2013.02,2080.500,충남
2013.03,2078.000,충남
2013.04,2075.500,충남
2013.05,2073.000,충남
2013.06,2070.500,충남
2013.07,2068.000,충남
2013.08,2065.500,충남
2013.09,2063.000,충남
2013.10,2060.500,충남
2013.11,2058.000,충남
2013.12,2055.500,충남
2014.01,2053.000,충남
2014.02,2047.583,충남
2014.03,2042.167,충남
2014.04,2036.750,충남
2014.05,2031.333,충남
2014.06,2025.917,충남
2014.07,2020.500,충남
2014.08,2015.083,충남
2014.09,2009.667,충남
2014.10,2004.250,충남
2014.11,1998.833,충남
2014.12,1993.417,충남
2015.01,1988.000,충남
2015.02,1986.833,충남
2015.03,1985.667,충남
2015.04,1984.500,충남
2015.05,1983.333,충남
2015.06,1982.167,충남
2015.07,1981.000,충남
2015.08,1979.833,충남
2015.09,1978.667,충남
2015.10,1977.500,충남
2015.11,1976.333,충남
2015.12,1975.167,충남
2016.01,1974.000,충남
2016.02,1972.417,충남
2016.03,1970.833,충남
2016.04,1969.250,충남
2016.05,1967.667,충남
2016.06,1966.083,충남
2016.07,1964.500,충남
2016.08,1962.917,충남
2016.09,1961.333,충남
2016.10,1959.750,충남
2016.11,1958.167,충남
2016.12,1956.583,충남
2017.01,1955.000,충남
2017.02,1951.750,충남
2017.03,1948.500,충남
2017.04,1945.250,충남
2017.05,1942.000,충남
2017.06,1938.750,충남
2017.07,1935.500,충남
2017.08,1932.250,충남
2017.09,1929.000,충남
2017.10,1925.750,충남
2017.11,1922.500,충남
2017.12,1919.250,충남
2018.01,1916.000,충남
2018.02,1907.333,충남
2018.03,1898.667,충남
2018.04,1890.000,충남
2018.05,1881.333,충남
2018.06,1872.667,충남
2018.07,1864.000,충남
2018.08,1855.333,충남
2018.09,1846.667,충남
2018.10,1838.000,충남
2018.11,1829.333,충남
2018.12,1820.667,충남
2019.01,1812.000,충남
2019.02,1804.083,충남
2019.03,1796.167,충남
2019.04,1788.250,충남
2019.05,1780.333,충남
2019.06,1772.417,충남
2019.07,1764.500,충남
2019.08,1756.583,충남
2019.09,1748.667,충남
2019.10,1740.750,충남
2019.11,1732.833,충남
2019.12,1724.917,충남
2020.01,1717.000,충남
2020.02,1709.333,충남
2020.03,1701.667,충남
2020.04,1694.000,충남
2020.05,1686.333,충남
2020.06,1678.667,충남
2020.07,1671.000,충남
2020.08,1663.333,충남
2020.09,1655.667,충남
2020.10,1648.000,충남
2020.11,1640.333,충남
2020.12,1632.667,충남
2021.01,1625.000,충남
2021.02,1615.917,충남
2021.03,1606.833,충남
2021.04,1597.750,충남
2021.05,1588.667,충남
2021.06,1579.583,충남
2021.07,1570.500,충남
2021.08,1561.417,충남
2021.09,1552.333,충남
2021.10,1543.250,충남
2021.11,1534.167,충남
2021.12,1525.083,충남
2022.01,1516.000,충남
2022.02,1508.083,충남
2022.03,1500.167,충남
2022.04,1492.250,충남
2022.05,1484.333,충남
2022.06,1476.417,충남
2022.07,1468.500,충남
2022.08,1460.583,충남
2022.09,1452.667,충남
2022.10,1444.750,충남
2022.11,1436.833,충남
2022.12,1428.917,충남
2023.01,1421.000,충남
2010.01,1112.000,충북
2010.02,1113.750,충북
2010.03,1115.500,충북
2010.04,1117.250,충북
2010.05,1119.000,충북
2010.06,1120.750,충북
2010.07,1122.500,충북
2010.08,1124.250,충북
2010.09,1126.000,충북
2010.10,1127.750,충북
2010.11,1129.500,충북
2010.12,1131.250,충북
2011.01,1133.000,충북
2011.02,1136.833,충북
2011.03,1140.667,충북
2011.04,1144.500,충북
2011.05,1148.333,충북
2011.06,1152.167,충북
2011.07,1156.000,충북
2011.08,1159.833,충북
2011.09,1163.667,충북
2011.10,1167.500,충북
2011.11,1171.333,충북
2011.12,1175.167,충북
2012.01,1179.000,충북
2012.02,1181.750,충북
2012.03,1184.500,충북
2012.04,1187.250,충북
2012.05,1190.000,충북
2012.06,1192.750,충북
2012.07,1195.500,충북
2012.08,1198.250,충북
2012.09,1201.000,충북
2012.10,1203.750,충북
2012.11,1206.500,충북
2012.12,1209.250,충북
2013.01,1212.000,충북
2013.02,1213.417,충북
2013.03,1214.833,충북
2013.04,1216.250,충북
2013.05,1217.667,충북
2013.06,1219.083,충북
2013.07,1220.500,충북
2013.08,1221.917,충북
2013.09,1223.333,충북
2013.10,1224.750,충북
2013.11,1226.167,충북
2013.12,1227.583,충북
2014.01,1229.000,충북
2014.02,1229.083,충북
2014.03,1229.167,충북
2014.04,1229.250,충북
2014.05,1229.333,충북
2014.06,1229.417,충북
2014.07,1229.500,충북
2014.08,1229.583,충북
2014.09,1229.667,충북
2014.10,1229.750,충북
2014.11,1229.833,충북
2014.12,1229.917,충북
2015.01,1230.000,충북
2015.02,1228.167,충북
2015.03,1226.333,충북
2015.04,1224.500,충북
2015.05,1222.667,충북
2015.06,1220.833,충북
2015.07,1219.000,충북
2015.08,1217.167,충북
2015.09,1215.333,충북
2015.10,1213.500,충북
2015.11,1211.667,충북
2015.12,1209.833,충북
2016.01,1208.000,충북
2016.02,1206.167,충북
2016.03,1204.333,충북
2016.04,1202.500,충북
2016.05,1200.667,충북
2016.06,1198.833,충북
2016.07,1197.000,충북
2016.08,1195.167,충북
2016.09,1193.333,충북
2016.10,1191.500,충북
2016.11,1189.667,충북
2016.12,1187.833,충북
2017.01,1186.000,충북
2017.02,1183.583,충북
2017.03,1181.167,충북
2017.04,1178.750,충북
2017.05,1176.333,충북
2017.06,1173.917,충북
2017.07,1171.500,충북
2017.08,1169.083,충북
2017.09,1166.667,충북
2017.10,1164.250,충북
2017.11,1161.833,충북
2017.12,1159.417,충북
2018.01,1157.000,충북
2018.02,1154.750,충북
2018.03,1152.500,충북
2018.04,1150.250,충북
2018.05,1148.000,충북
2018.06,1145.750,충북
2018.07,1143.500,충북
2018.08,1141.250,충북
2018.09,1139.000,충북
2018.10,1136.750,충북
2018.11,1134.500,충북
2018.12,1132.250,충북
2019.01,1130.000,충북
2019.02,1126.000,충북
2019.03,1122.000,충북
2019.04,1118.000,충북
2019.05,1114.000,충북
2019.06,1110.000,충북
2019.07,1106.000,충북
2019.08,1102.000,충북
2019.09,1098.000,충북
2019.10,1094.000,충북
2019.11,1090.000,충북
2019.12,1086.000,충북
2020.01,1082.000,충북
2020.02,1078.667,충북
2020.03,1075.333,충북
2020.04,1072.000,충북
2020.05,1068.667,충북
2020.06,1065.333,충북
2020.07,1062.000,충북
2020.08,1058.667,충북
2020.09,1055.333,충북
2020.10,1052.000,충북
2020.11,1048.667,충북
2020.12,1045.333,충북
2021.01,1042.000,충북
2021.02,1036.167,충북
2021.03,1030.333,충북
2021.04,1024.500,충북
2021.05,1018.667,충북
2021.06,1012.833,충북
2021.07,1007.000,충북
2021.08,1001.167,충북
2021.09,995.333,충북
2021.10,989.500,충북
2021.11,983.667,충북
2021.12,977.833,충북
2022.01,972.000,충북
2022.02,967.750,충북
2022.03,963.500,충북
2022.04,959.250,충북
2022.05,955.000,충북
2022.06,950.750,충북
2022.07,946.500,충북
2022.08,942.250,충북
2022.09,938.000,충북
2022.10,933.750,충북
2022.11,929.500,충북
2022.12,925.250,충북
2023.01,921.000,충북
